Forecast timestamp,Position,Forecast base,2 metre temperature,Minimum temperature at 2 metres in the last 6 hours,Maximum temperature at 2 metres in the last 6 hours,Relative humidity,Total water precipitation,Wind speed,Downward short-wave radiation flux,Surface latent heat flux,Surface sensible heat flux,Surface net solar radiation,Surface net thermal radiation
2020-02-18T23:00:00+01:00,50.675,3.175,2020-02-18T04:00:00+01:00,7.056359863281273,,,85.69979858398438,3.67822265625,16.816989041864872,5613882.375,-4194272.0,94345.0,4901347.125,-2542158.0
2020-02-18T23:00:00+01:00,50.625,2.825,2020-02-18T04:00:00+01:00,6.349328613281273,,,84.01229858398438,3.69921875,22.348239041864872,6588730.375,-6159840.0,2006665.0,5523427.125,-2616398.0
2020-02-18T23:00:00+01:00,50.625,2.975,2020-02-18T04:00:00+01:00,6.754602050781273,,,83.44979858398438,3.94775390625,17.754489041864872,6175546.375,-5062112.0,798857.0,5235683.125,-2427982.0
2020-02-18T23:00:00+01:00,50.625,3.15,2020-02-18T04:00:00+01:00,7.185266113281273,,,84.38729858398438,4.3369140625,15.926364041864872,5654330.375,-4356576.0,155273.0,4923875.125,-2444366.0
2020-02-18T23:00:00+01:00,50.625,3.175,2020-02-18T04:00:00+01:00,7.082727050781273,,,85.69979858398438,4.2099609375,16.488864041864872,5772602.375,-5279200.0,1501833.0,4867043.125,-2422350.0
2020-02-18T23:00:00+01:00,50.625,3.2,2020-02-18T04:00:00+01:00,7.002648925781273,,,86.26229858398438,4.046875,17.348239041864872,5940538.375,-5700576.0,1917065.0,4941539.125,-2361422.0
2020-02-18T23:00:00+01:00,50.625,3.25,2020-02-18T04:00:00+01:00,6.962609863281273,,,85.82479858398438,3.666015625,17.832614041864872,6095674.375,-5608416.0,1607817.0,5162723.125,-2485070.0
2020-02-18T23:00:00+01:00,50.675,3.2,2020-02-18T04:00:00+01:00,7.078820800781273,,,85.76229858398438,3.74365234375,16.207614041864872,5678906.375,-4081632.0,102025.0,4954595.125,-2556750.0
2020-02-18T23:00:00+01:00,50.675,2.825,2020-02-18T04:00:00+01:00,6.461633300781273,,,83.23104858398438,4.33203125,19.863864041864872,6119738.375,-5298656.0,1746569.0,5013475.125,-2485070.0
2020-02-18T23:00:00+01:00,50.675,2.95,2020-02-18T04:00:00+01:00,6.591516113281273,,,82.73104858398438,3.53662109375,21.223239041864872,5674298.375,-5597664.0,1982601.0,4756963.125,-2260046.0
2020-02-18T23:00:00+01:00,50.675,3.275,2020-02-18T04:00:00+01:00,6.888391113281273,,,86.79354858398438,3.9638671875,15.551364041864872,5911354.375,-5776864.0,1974409.0,4957923.125,-2348366.0
2020-02-18T23:00:00+01:00,50.725,3.3,2020-02-18T04:00:00+01:00,7.130578613281273,,,84.69979858398438,2.41064453125,17.473239041864872,5301562.375,-5409248.0,1922697.0,4487139.125,-2229838.0
2020-02-18T23:00:00+01:00,50.65,2.825,2020-02-18T04:00:00+01:00,6.400109863281273,,,83.54354858398438,4.24853515625,21.473239041864872,6486330.375,-5940704.0,1877641.0,5433571.125,-2524494.0
